"Link","Title","ID","Author","Created","Closed","Votes","ItemType","Status"
"http://connect.microsoft.com/SQLServer/feedback/details/124794/","XQuery does not suppor lower-case and upper-case functions","124794","Glenn Johnson","8/20/2005","06/25/2010","18","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/509589/","KJ TAP: sample needed for powershell script to load list of servers into UCP","509589","Maria Balsamo [MSFT]","11/10/2009","06/25/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124476/","Job Monitor Should Remember Window Position & Column Widths","124476","Jeff Sternberg","11/28/2005","06/11/2010","9","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/397377/","Implement SEQUENCE-related capabilities","397377","Alexey Rokhin","1/13/2009","06/11/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/356977/","Failure Installtion by extracting the iso image of sql server ","356977","chitturi.praveen","7/19/2008","06/11/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/476067/","Copy the permissions of an existing login to a new login","476067","PraveenVoleti","7/21/2009","06/04/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/364656/","Execution plan not reused when using dynamic statements with different param names","364656","Wim SQL Server","8/29/2008","06/04/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/314536/","SSIS Lookup should support parameters","314536","CRichardson","12/3/2007","05/28/2010","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/339475/","DOC : don't put Books Online on the CD","339475","@AaronBertrand","4/22/2008","05/28/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127268/","Bookmark Lookup Icon in Execution Plan","127268","Leila S","5/3/2006","05/21/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/176460/","Feedback about Feedback Form!","176460","Leila S","8/4/2006","05/21/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/544988/","Document Map and other features are not supported in browsers other than IE","544988","JoeSchmoe115","3/26/2010","05/21/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/531373/","TOP3DCR:  Support for SQL2008 managed instances in Synthesis is crucial","531373","Maria Balsamo [MSFT]","2/5/2010","05/21/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/534866/","SMO Database Class Documentation Misleading","534866","MikeC01","2/19/2010","05/21/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/533295/","Visual Studio SQL Server Project  Connection Strings","533295","Tevya","2/12/2010","05/21/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/367783/","sql server 2008","367783","Uncle Cheese","9/15/2008","05/14/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/371825/","SSMS window automatically pops to top anytime it receives focus","371825","kn0w1","10/1/2008","05/14/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/473275/","Reporting Services: browser title should contain name of report, data source, folder, subscription, etc.","473275","GregsListAcct","7/8/2009","05/07/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/271693/","Web Page for Hotfixes, Patches, etc.","271693","7D4BB925-3742-4209-BCB5-9DF83D8C7597","4/18/2007","05/07/2010","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/273447/","SSRS multi-select dropdown size","273447","700BAF1F-ABCA-45C3-B233-836B97C4462C","4/25/2007","05/07/2010","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/526418/","There is no way to hide a PowerPivot sheet from the Excel Pivot table view ","526418","The Policeman","1/21/2010","04/30/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/294753/","Nested Page Numbers in Reporting Services","294753","SQLMonger66","8/23/2007","04/30/2010","10","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127049/","Page number by group","127049","wjvii","12/8/2005","04/30/2010","29","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/413058/","Positioning of Velocity is not clear to some  SQL Server customers","413058","Tara Culbertson","2/9/2009","04/23/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/379986/","Default button when uploading file in Report Manager is Cancel, it should be 'Ok'","379986","rmagrin","11/4/2008","04/23/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/351183/","Improve setup wizard: a few suggestions","351183","Steve Kass","6/15/2008","04/16/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/544690/","Add more fields to Views Folder in Object explorer Details","544690","Dean Gross","3/25/2010","04/16/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/483656/","Recommended new functions for Gemini","483656","Colin Banfield","8/18/2009","04/02/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/292692/","There should be samples for using table parameters with SNAC","292692","Erland  Sommarskog","8/11/2007","04/02/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/258818/","Multiple Time Zone Support","258818","-Charles Wang-","2/19/2007","04/02/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126366/","Initialize variables with declaration","126366","BAnVA","11/4/2005","04/02/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124480/","Text on tabs in Mgmt Studio needs improvement","124480","Erland  Sommarskog","6/12/2005","04/02/2010","20","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124528/","Rendering Extension for Word","124528","Smiles","2/2/2006","04/02/2010","20","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124923/","Problem Table needs to be specified, and coversion information needs to be listed","124923","bdreyer","2/22/2006","04/02/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/270205/","Improve Interface of SQL Management Studio Editor by adding Collapsible Code Blocks ","270205","Jignesh Desai","4/11/2007","03/26/2010","42","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124870/","Datatable date type ","124870","shax","8/16/2005","03/26/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332344/","SSIS: Output config info to the output window","332344","Jamie Thomson","3/10/2008","03/26/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/332201/","SSIS: New @[System::ParentContainer] variable please","332201","Jamie Thomson","3/8/2008","03/26/2010","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331553/","SSIS: Data Profiling task UI enhancements","331553","Jamie Thomson","3/5/2008","03/26/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331111/","SSIS: Allow multiple columns in Data Profiling task Column Statistics profile","331111","Jamie Thomson","3/2/2008","03/26/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125226/","Performance Tool Suggetsions","125226","way0utwest","2/17/2006","03/26/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/537371/","MARS support for SQL Azure","537371","Konstantin Kosinsky","2/28/2010","03/19/2010","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/308876/","Unable to alter identity property","308876","Sheldon Williams","11/6/2007","03/19/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/289532/","Unable to add node to second cluster if ISA server is installed","289532","scuthber","7/29/2007","03/19/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/493417/","SSRS web service permissions are byzantine and not granular enough","493417","TheManFromSql","9/29/2009","03/12/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/288241/","CREATE CERTIFICATE should be independent of file","288241","BOFHRAF","7/19/2007","03/12/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/400475/","Ability to specify SQL Profiler temporary folder","400475","_defunct_","1/16/2009","03/05/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/525716/","SSRS object model","525716","Christian.Bahnsen","1/19/2010","02/26/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/445482/","User Interface Issues With SQLManagementStudio_x86_ENU.exe","445482","Daddy Don","5/8/2009","02/26/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/521285/","Please close this. Filed as installation bug.","521285","DLeibowitz","12/18/2009","02/26/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/445041/","sql 2005 sql agent (msdb) is filling up procedure cache with adhoc queries","445041","GeoffreyCrombez","5/8/2009","02/26/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126800/","Maintenance Plan wizard needs file deletion option","126800","Sheldon Williams","4/10/2006","02/19/2010","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/430406/","Support same set of spatial relationships on geography data types","430406","Pusheng Zhang (MSFT-AzureML)","4/3/2009","02/19/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/526595/","Hide columns during excel/xml export in SSRS 2008","526595","Umesh ME","1/22/2010","02/05/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/265099/","Importing a Profiler trace template overwrites existing template without prompting","265099","Adam  Machanic","3/24/2007","02/05/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/264683/","Allow CLR TVFs to stream back results from context connection DataReaders","264683","Adam  Machanic","3/22/2007","02/05/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/360928/","[2008 RTM] Running Maintenance plans without Integration Services (SSIS)","360928","utterlySQL","8/7/2008","02/05/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/525863/","Allow an expression for the Report's Interactive Height or expose this property to code.","525863","Karen Grube","1/19/2010","02/05/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/241437/","SQL 2005 Script Wizard ","241437","a;lkj;lk","11/28/2006","02/05/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/253160/","Greater flexibility when working with SqlDataReaders in context-connected table-valued UDFs","253160","Adam  Machanic","1/21/2007","02/05/2010","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/298357/","Backup and restore improvements in SSMS","298357","TiborK","9/17/2007","01/29/2010","8","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/415096/","Peer to Peer Replication Wizard (SQL 2008)","415096","wdurkin","2/16/2009","01/29/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/340836/","Script Table As ... Create To ... With SET DEFAULT Constraint","340836","David Niemi","4/28/2008","01/22/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/236790/","SQL content script generator","236790","fhualpa","11/8/2006","01/22/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/519974/","DOC : improvements for sp_delete_backuphistory topic","519974","@AaronBertrand","12/12/2009","01/22/2010","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/496008/","DOC : Please strive to avoid dynamic SQL where it is not necessary","496008","@AaronBertrand","10/5/2009","01/22/2010","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124625/","User defined aggregate functions are not displayed in SQL Server Management Studio","124625","Glenn Johnson","7/30/2005","01/15/2010","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124968/","Hierarchical Document Maps in PDF","124968","WesleyB","12/20/2005","01/15/2010","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127035/","Reporting Serivces:  Table Groups needs a ""Keep Together On Page""","127035","Sharpie1","8/16/2005","01/15/2010","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124802/","Stacked columns in matrix","124802","Teo Lachev","12/19/2005","01/15/2010","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126172/","Importing RDL or RDLC into a dataset","126172","Todd Ruthman","3/21/2006","01/15/2010","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/521749/","Add an interrupt button on the Report Manager","521749","Melissa Jurkoic","12/22/2009","01/08/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/495670/","KJTAP - Panasonic: Cannot undo after executing ""Convert to Formulas"" function from ""OLAP Tools"" menu .","495670","Yoichi Ishigami","10/3/2009","01/08/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/298988/","SQLCMD allow input from another SQLCMD session (STDIN input, without generating output file)","298988","DB007","9/20/2007","01/01/2010","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/188993/","Need to Script User Role Membership","188993","avalenti","8/29/2006","12/25/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/518515/","PowerPivot screen is shown in English","518515","Booch5016","12/7/2009","12/18/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/510333/","Excel as a data source","510333","Leandro Tubia","11/13/2009","12/11/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/502630/","Using pivottable named sets in Gemini ","502630","Kasper de Jonge","10/25/2009","12/04/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124522/","Provide CREATE DATABASE samples that actually CREATE DATABASE","124522","@AaronBertrand","5/18/2005","11/20/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/259354/","A toggle comment option Ctrl-K-T on a selected block of text","259354","Theo Ekelmans","2/21/2007","11/20/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/312002/","Nothing with Compact Edition should not be installed by default","312002","Erland  Sommarskog","11/23/2007","11/20/2009","14","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/288230/","'INSTEAD OF Triggers are always nested' not in BOL","288230","Phill360","7/19/2007","11/20/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/489526/","Gemini - Provide the ability to hide tables in the PivotTable field list","489526","Colin Banfield","9/12/2009","11/20/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/277647/","Scripting Linked Server through GUI","277647","AD565290-0989-4C04-BC23-D9EF362B38D6","5/18/2007","11/13/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/303798/","All extended properties not scripted out in Management Studio on tables and views","303798","crisbenge","10/10/2007","11/13/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/506568/","Missing Sub-Topic ""Operator Precedence"" for the ""Operators"" topic","506568","DBA James","10/30/2009","11/13/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/311223/","Create unique key on column that allows nulls","311223","toehlke","11/19/2007","11/13/2009","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/243555/","Sorting objects in SSMS","243555","Todd C","12/5/2006","10/30/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/495668/","KJTAP - Panasonic: Cannot drop an new attribute between existing attributes on ""Gemini Task Pane"" .","495668","Yoichi Ishigami","10/3/2009","10/30/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/489735/","KJTAP - Mediterranean Shipping Company: Importing data to GEMINI","489735","nicola dell_anna","9/14/2009","10/23/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/487358/","Pivot Chart Slicers - Scrolling","487358","Namyls","9/1/2009","10/23/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/483822/","Synchronize drag/drop behavior between Excel PivotTable and Gemini PivotTable field panes","483822","Colin Banfield","8/19/2009","10/16/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/483121/","Gemini Task List can't permanently be hidden","483121","GregGalloway","8/15/2009","10/16/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/487923/","DOC : make ""statement terminator"" deprecation easier to find","487923","@AaronBertrand","9/3/2009","10/09/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/412923/","Add support for non-IE browsers to utilize SSRS Document Map feature ","412923","omeda-bclark","2/9/2009","10/02/2009","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/172641/","Display database connection in SSMS view tab","172641","Maxwellvz","7/28/2006","10/02/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/254716/","Clustered Index on Select Into","254716","KathyVick","1/30/2007","10/02/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/238888/","Please deprecate autoclose","238888","@AaronBertrand","11/17/2006","10/02/2009","7","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126372/","Execute from here in control-flow","126372","Jamie Thomson","1/19/2006","10/02/2009","18","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/230037/","Creating custom server-level roles","230037","HaydarB","10/20/2006","09/25/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/384056/","Full text serach within x words","384056","Gymmie Dean","11/25/2008","09/25/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127115/","Code Completion of SQL Statements","127115","Ripster","5/25/2005","09/18/2009","14","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/482195/","DOC : use consistent notation for version/edition strings","482195","@AaronBertrand","8/10/2009","09/04/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/297780/","Why important to have  SQL Server name is as the computer name","297780","EugeneZ1","9/12/2007","09/04/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/466995/","Nobrain installation needed for Express","466995","Joe Landau","6/13/2009","08/28/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/482807/","ADD SIGNATURE documentation should show how to create a signed blob","482807","chilversc1","8/13/2009","08/28/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/330096/","SSMS : AutoComplete should be more customizable","330096","@AaronBertrand","2/26/2008","08/21/2009","10","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/270495/","Toggling SQL 2005 RS Reports Forces Page to Focus On Toggled Line","270495","discipulusbru","4/12/2007","08/14/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/205578/","Modify the size of the drop down box of a filter","205578","3B9819B5-8A4F-421B-AAD1-C5D8FBFFBC20","9/18/2006","08/14/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125391/","disable parameters while parameters are refreshing","125391","GregGalloway","5/26/2006","08/14/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126750/","SSRS 2005 Report Designer Needs Zoom In/Out","126750","Jorge Sanchez1","5/31/2006","08/14/2009","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/260519/","Script drop/create procedure in context menu ","260519","Jeffvv","2/28/2007","08/14/2009","36","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/475260/","Page break property does not have an Expression option to set it conditionally","475260","Dsnyder1","7/17/2009","08/14/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/282520/","SSRS - Dynamicall query a dataset","282520","Goodie","6/12/2007","08/07/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125337/","Influence on subtotals in a matrix report","125337","Pieter M","5/22/2006","08/07/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/282520/","SSRS - Dynamicall query a dataset","282520","Goodie","6/12/2007","08/07/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125337/","Influence on subtotals in a matrix report","125337","Pieter M","5/22/2006","08/07/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/261669/","Nested Tables and Matrices","261669","Phil Nicholas","3/5/2007","07/31/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124975/","Frozen columns in table region","124975","Teo Lachev","12/19/2005","07/31/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127191/","RTF/HTML Rendering","127191","hansmusch","4/27/2006","07/31/2009","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126020/","Matrix: Different Count of Static-Cols (or/and Width of Col) depending of the scope","126020","holan","4/24/2006","07/31/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/191447/","Smo trace and the use of template files (*.tdf)","191447","4A3CDE3C-8789-463C-903F-8FF2B2DEFB67","8/31/2006","07/24/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/329081/","MSFT: MSLST:  Should SQL 2008 backups be restorable on SQL 2005?","329081","Matt7","2/18/2008","07/24/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/388687/","SQL Server Extended Events Recompile Event Additions","388687","Jonathan Kehayias","12/17/2008","07/17/2009","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/282757/","button Cancel","282757","Ricardo Muniz Jr","6/13/2007","07/17/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126674/","Management Studio - Display Server/Database/Filename on Title Bar","126674","Four51","2/7/2006","07/17/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/267599/","Allow for the XML type in sql:variable() and sql:column() inside XML data instances","267599","mmhaven67","4/4/2007","07/17/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/472985/","DOC : Make Books Online downloads more discoverable and current","472985","@AaronBertrand","7/7/2009","07/17/2009","10","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/218991/","Template Explorer Customization","218991","Gary Fletcher","10/5/2006","07/10/2009","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/465955/","SSRS 2005 Chart Control should display exact value on mouse over","465955","vijay k mahapatra","6/10/2009","07/10/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124896/","Put maintenance plans back the way they were in SQL Server 2000","124896","Michael Hotek","1/8/2006","07/03/2009","12","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124795/","Intellisense Stored Procedures","124795","Ammarma","6/17/2005","06/19/2009","57","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/357279/","More info in object explorer detail pane","357279","TimGarrod","7/22/2008","06/12/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126471/","Watch anything in the object model","126471","Jamie Thomson","1/12/2006","06/12/2009","9","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/454874/","T-SQL syntax not consistent.","454874","Anthony C Bloesch","5/20/2009","06/05/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/277992/","Reporting Services 2005","277992","PrakashBanga","5/21/2007","06/05/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127253/","SSIS Deployment Wizard does not allow selection of Target Folder when deploying to SQL MSDB","127253","Piquet","5/15/2006","05/29/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/315462/","SQL 2005 is awful.","315462","mightystags","12/5/2007","05/29/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/323041/","Setup : Uninstall under UAC raises ""unknown publisher""","323041","@AaronBertrand","1/19/2008","05/29/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/426799/","SSAS - SSRS Feature Request","426799","VBChick","3/25/2009","05/22/2009","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/309192/","FriendlyName in data source view overwritten when refreshed","309192","mraatz","11/8/2007","05/22/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/433314/","Microsoft SQL Server JDBC Driver 2.0 - getting stored procedure argument metadata fails","433314","v.m.s","4/17/2009","05/22/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/340348/","Make query templates available for Resource Governor objects","340348","vogelm","4/25/2008","05/22/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/293393/","time message entered service broker queue","293393","wdudek","8/15/2007","05/22/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/277922/","Prevent proxy drop-down for TSQL jobsteps","277922","JFoushee","5/21/2007","05/15/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124530/","Query Execution History","124530","chribonn","2/4/2006","05/01/2009","18","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124482/","Report Builder Forms-based Security","124482","Dominic Eve - Synergex","7/28/2005","04/24/2009","15","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124673/","sqlwb command line option to add server to object explorer","124673","Ravedave555","4/27/2006","04/24/2009","9","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126412/","2 types of graphs on 1 graph","126412","jagberg","7/7/2005","04/17/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/291908/","Add additional Meta Data about service broker messages","291908","mrdenny","8/8/2007","04/10/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/264498/","Database Mail : Override From / Reply To name / address","264498","@AaronBertrand","3/21/2007","03/20/2009","15","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126746/","Blanking Nulls in Text Output","126746","jimgeissman","3/29/2006","03/20/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/420588/","Derived Column Transform locks onto Data Types","420588","Todd C","3/4/2009","03/06/2009","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124571/","Installer should give full control over where the system databases are installed","124571","Chris Durkin","11/7/2005","03/06/2009","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/310988/","ALTER TABLE using a user defined type with NOT NULL definition","310988","Olaf Pietsch DETECON","11/18/2007","02/06/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/294122/","Deadlock alert logging enabled","294122","Mitch980","8/19/2007","01/30/2009","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/404817/","INSERT ... RETURNING","404817","Eric Humphrey","1/24/2009","01/30/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/373355/","OLAP SPN for KATMAI","373355","Karang","10/6/2008","01/23/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/383369/","About Window in Replication Monitor for RTM release still says ""Katmai""","383369","Haidong Ji","11/21/2008","01/09/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124783/","Execution plan ""Number of Executes"" gone and icons too similar.","124783","Lachlan01","9/11/2005","01/02/2009","16","Suggestion","Closed"
